"do_id","Term","available"
"DOID:0080357","fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 1","F"
"DOID:0080358","fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 2","F"
"DOID:0080359","fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 3","F"
"DOID:0080360","fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 4","F"
"DOID:0080361","trimethylaminuria","F"
"DOID:0080363","mitochondrial pyruvate carrier deficiency","F"
"DOID:0080364","malignant adenoma","F"
"DOID:0080366","desmoid tumor","F"
"DOID:0080367","chronic eosinophilic leukemia","F"
"DOID:0080368","sex cord-stromal benign neoplasm","F"
"DOID:0080369","ovarian sex-cord stromal tumor","F"
"DOID:0080370","ovarian sex cord-stromal benign neoplasm","F"
"DOID:0080371","testicular sex cord-stromal benign neoplasm","F"
"DOID:0080372","epithelioid inflammatory myofibroblastic sarcoma","F"
"DOID:0080373","epididymis disease","F"
"DOID:0080374","gastroesophageal cancer","F"
"DOID:0080375","gastroesophageal adenocarcinoma","F"
"DOID:0080376","trichorhinophalangeal syndrome type III","F"
"DOID:0080377","peroxisomal biogenesis disorder","F"
"DOID:0080378","obsolete Zellweger spectrum disorder","F"
"DOID:0080380","nephrotic syndrome type 5","F"
"DOID:0080381","nephrotic syndrome type 13","F"
"DOID:0080382","nephrotic syndrome type 3","F"
"DOID:0080383","nephrotic syndrome type 4","F"
"DOID:0080384","nephrotic syndrome type 6","F"
"DOID:0080385","nephrotic syndrome type 11","F"
"DOID:0080386","nephrotic syndrome type 10","F"
"DOID:0080387","nephrotic syndrome type 12","F"
"DOID:0080389","nephrotic syndrome type 8","F"
"DOID:0080390","nephrotic syndrome type 1","F"
"DOID:0080391","nephrotic syndrome type 9","F"
"DOID:0080392","nephrotic syndrome type 17","F"
"DOID:0080393","nephrotic syndrome type 18","F"
"DOID:0080394","nephrotic syndrome type 19","F"
"DOID:0080395","orofacial cleft 1","F"
"DOID:0080396","orofacial cleft 2","F"
"DOID:0080397","orofacial cleft 3","F"
"DOID:0080398","orofacial cleft 4","F"
"DOID:0080399","orofacial cleft 5","F"
"DOID:0080400","orofacial cleft 7","F"
"DOID:0080401","orofacial cleft 8","F"
"DOID:0080402","orofacial cleft 9","F"
"DOID:0080403","orofacial cleft 10","F"
"DOID:0080404","orofacial cleft 11","F"
"DOID:0080405","orofacial cleft 12","F"
"DOID:0080406","orofacial cleft 13","F"
"DOID:0080407","orofacial cleft 14","F"
"DOID:0080408","orofacial cleft 15","F"
"DOID:0080410","familial adenomatous polyposis 2","F"
"DOID:0080411","familial adenomatous polyposis 3","F"
"DOID:0080412","familial adenomatous polyposis 4","F"
"DOID:0080413","developmental and epileptic encephalopathy 18","F"
"DOID:0080414","developmental and epileptic encephalopathy 15","F"
"DOID:0080415","developmental and epileptic encephalopathy 23","F"
"DOID:0080416","developmental and epileptic encephalopathy 32","F"
"DOID:0080417","developmental and epileptic encephalopathy 38","F"
"DOID:0080418","developmental and epileptic encephalopathy 54","F"
"DOID:0080419","developmental and epileptic encephalopathy 50","F"
"DOID:0080420","developmental and epileptic encephalopathy 62","F"
"DOID:0080421","developmental and epileptic encephalopathy 11","F"
"DOID:0080423","obsolete early infantile epileptic encephalopathy 39","F"
"DOID:0080424","developmental and epileptic encephalopathy 44","F"
"DOID:0080425","developmental and epileptic encephalopathy 47","F"
"DOID:0080426","developmental and epileptic encephalopathy 63","F"
"DOID:0080427","developmental and epileptic encephalopathy 40","F"
"DOID:0080428","developmental and epileptic encephalopathy 45","F"
"DOID:0080429","developmental and epileptic encephalopathy 24","F"
"DOID:0080430","developmental and epileptic encephalopathy 65","F"
"DOID:0080431","developmental and epileptic encephalopathy 19","F"
"DOID:0080432","developmental and epileptic encephalopathy 60","F"
"DOID:0080433","developmental and epileptic encephalopathy 51","F"
"DOID:0080434","developmental and epileptic encephalopathy 61","F"
"DOID:0080435","developmental and epileptic encephalopathy 37","F"
"DOID:0080436","developmental and epileptic encephalopathy 4","F"
"DOID:0080437","developmental and epileptic encephalopathy 31","F"
"DOID:0080438","developmental and epileptic encephalopathy 5","F"
"DOID:0080439","developmental and epileptic encephalopathy 14","F"
"DOID:0080440","developmental and epileptic encephalopathy 3","F"
"DOID:0080441","developmental and epileptic encephalopathy 49","F"
"DOID:0080442","developmental and epileptic encephalopathy 41","F"
"DOID:0080443","developmental and epileptic encephalopathy 21","F"
"DOID:0080444","developmental and epileptic encephalopathy 27","F"
"DOID:0080445","developmental and epileptic encephalopathy 13","F"
"DOID:0080446","developmental and epileptic encephalopathy 66","F"
"DOID:0080447","developmental and epileptic encephalopathy 43","F"
"DOID:0080448","developmental and epileptic encephalopathy 48","F"
"DOID:0080449","developmental and epileptic encephalopathy 16","F"
"DOID:0080450","developmental and epileptic encephalopathy 17","F"
"DOID:0080451","developmental and epileptic encephalopathy 29","F"
"DOID:0080452","developmental and epileptic encephalopathy 28","F"
"DOID:0080453","developmental and epileptic encephalopathy 25","F"
"DOID:0080454","developmental and epileptic encephalopathy 42","F"
"DOID:0080455","developmental and epileptic encephalopathy 52","F"
"DOID:0080456","developmental and epileptic encephalopathy 46","F"
"DOID:0080457","microcephaly, seizures, and developmental delay","F"
"DOID:0080458","developmental and epileptic encephalopathy 35","F"
"DOID:0080459","developmental and epileptic encephalopathy 12","F"
"DOID:0080460","developmental and epileptic encephalopathy 34","F"
"DOID:0080461","developmental and epileptic encephalopathy 26","F"
"DOID:0080462","developmental and epileptic encephalopathy 7","F"
"DOID:0080463","developmental and epileptic encephalopathy 33","F"
"DOID:0080464","developmental and epileptic encephalopathy 53","F"
"DOID:0080465","developmental and epileptic encephalopathy 30","F"
"DOID:0080466","obsolete multiple congenital anomalies-hypotonia-seizures syndrome 2","F"
"DOID:0080467","developmental and epileptic encephalopathy 2","F"
"DOID:0080469","obsolete congenital disorder of glycosylation type 2m","F"
"DOID:0080470","developmental and epileptic encephalopathy 36","F"
"DOID:0080471","developmental and epileptic encephalopathy 92","F"
"DOID:0080472","developmental and epileptic encephalopathy 91","F"
"DOID:0080473","developmental delay and seizures with or without movement abnormalities","F"
"DOID:0080474","pustular psoriasis 14","F"
"DOID:0080475","psoriasis 2","F"
"DOID:0080477","peroxisome biogenesis disorder 2A","F"
"DOID:0080478","peroxisome biogenesis disorder 3A","F"
"DOID:0080479","peroxisome biogenesis disorder 4A","F"
"DOID:0080480","peroxisome biogenesis disorder 5A","F"
"DOID:0080481","peroxisome biogenesis disorder 6A","F"
"DOID:0080482","peroxisome biogenesis disorder 7A","F"
"DOID:0080483","peroxisome biogenesis disorder 8A","F"
"DOID:0080484","peroxisome biogenesis disorder 10A","F"
"DOID:0080485","peroxisome biogenesis disorder 11A","F"
"DOID:0080486","peroxisome biogenesis disorder 12A","F"
"DOID:0080487","peroxisome biogenesis disorder 13A","F"
"DOID:0080488","mucolipidosis","F"
"DOID:0080489","GM1 gangliosidosis type 3","F"
"DOID:0080490","mucolipidosis type IV","F"
"DOID:0080491","cerebral cavernous malformation 1","F"
"DOID:0080492","leukocyte adhesion deficiency 2","F"
"DOID:0080494","ovarian dysgenesis 2","F"
"DOID:0080495","ovarian dysgenesis 3","F"
"DOID:0080496","ovarian dysgenesis 4","F"
"DOID:0080497","ovarian dysgenesis 5","F"
"DOID:0080498","ovarian dysgenesis 6","F"
"DOID:0080499","ovarian dysgenesis 7","F"
"DOID:0080500","ovarian dysgenesis 8","F"
"DOID:0080501","GM1 gangliosidosis type 2","F"
"DOID:0080502","GM1 gangliosidosis type 1","F"
"DOID:0080503","multiple congenital anomalies-hypotonia-seizures syndrome","F"
"DOID:0080504","Parkinson's disease 22","F"
"DOID:0080508","Cornelia de Lange syndrome 4","F"
"DOID:0080509","Cornelia de Lange syndrome 5","F"
"DOID:0080510","epidermolysis bullosa simplex localized type","F"
"DOID:0080511","epidermolysis bullosa simplex generalized type","F"
"DOID:0080513","Meier-Gorlin syndrome 2","F"
"DOID:0080514","Meier-Gorlin syndrome 3","F"
"DOID:0080515","Meier-Gorlin syndrome 4","F"
"DOID:0080516","Meier-Gorlin syndrome 5","F"
"DOID:0080517","Meier-Gorlin syndrome 6","F"
"DOID:0080518","Meier-Gorlin syndrome 7","F"
"DOID:0080519","PAPA syndrome","F"
"DOID:0080520","Tn polyagglutination syndrome","F"
"DOID:0080521","lung non-squamous non-small cell carcinoma","F"
"DOID:0080522","thyroid gland anaplastic carcinoma","F"
"DOID:0080523","adult-onset leukoencephalopathy with axonal spheroids and pigmented glia","F"
"DOID:0080524","thyroid gland adenocarcinoma","F"
"DOID:0080525","differentiated thyroid gland carcinoma","F"
"DOID:0080526","bronchiectasis 1","F"
"DOID:0080527","bronchiectasis 2","F"
"DOID:0080528","bronchiectasis 3","F"
"DOID:0080530","granular corneal dystrophy 1","F"
"DOID:0080532","Smarca4-deficient sarcoma of thorax","F"
"DOID:0080534","myxofibrosarcoma","F"
"DOID:0080535","hypermanganesemia with dystonia","F"
"DOID:0080536","hypermanganesemia with dystonia 1","F"
"DOID:0080537","hypermanganesemia with dystonia 2","F"
"DOID:0080538","Sweeney-Cox syndrome","F"
"DOID:0080539","PEHO syndrome","F"
"DOID:0080540","galactosialidosis","F"
"DOID:0080541","hyperprolinemia","F"
"DOID:0080542","hyperprolinemia type 1","F"
"DOID:0080543","hyperprolinemia type 2","F"
"DOID:0080544","hyper IgM syndrome","F"
"DOID:0080545","hyper IgE syndrome","F"
"DOID:0080546","non-alcoholic fatty liver","F"
"DOID:0080547","non-alcoholic steatohepatitis","F"
"DOID:0080549","Noonan syndrome with multiple lentigines 2","F"
"DOID:0080550","Noonan syndrome with multiple lentigines 3","F"
"DOID:0080551","Naxos disease","F"
"DOID:0080552","congenital disorder of glycosylation Ia","F"
"DOID:0080553","congenital disorder of glycosylation Iaa","F"
"DOID:0080554","congenital disorder of glycosylation Ib","F"
"DOID:0080555","congenital disorder of glycosylation Ic","F"
"DOID:0080556","congenital disorder of glycosylation Id","F"
"DOID:0080557","congenital disorder of glycosylation Ie","F"
"DOID:0080558","congenital disorder of glycosylation If","F"
"DOID:0080559","congenital disorder of glycosylation Ig","F"
"DOID:0080560","congenital disorder of glycosylation Ih","F"
"DOID:0080561","congenital disorder of glycosylation Ii","F"
"DOID:0080562","congenital disorder of glycosylation Ij","F"
"DOID:0080563","congenital disorder of glycosylation Ik","F"
"DOID:0080564","congenital disorder of glycosylation Il","F"
"DOID:0080565","congenital disorder of glycosylation Im","F"
"DOID:0080566","congenital disorder of glycosylation In","F"
"DOID:0080567","congenital disorder of glycosylation Ip","F"
"DOID:0080569","congenital disorder of glycosylation Ir","F"
"DOID:0080570","congenital disorder of glycosylation It","F"
"DOID:0080571","congenital disorder of glycosylation Iu","F"
"DOID:0080572","congenital disorder of glycosylation Iw","F"
"DOID:0080573","congenital disorder of glycosylation Ix","F"
"DOID:0080574","congenital disorder of glycosylation Iy","F"
"DOID:0080575","Larsen-like syndrome B3GAT3 type","F"
"DOID:0080576","spondyloepimetaphyseal dysplasia, Genevieve-type","F"
"DOID:0080577","polygenic disease","F"
"DOID:0080578","digenic disease","F"
"DOID:0080579","3-Methylcrotonyl-CoA carboxylase 1 deficiency","F"
"DOID:0080580","3-Methylcrotonyl-CoA carboxylase 2 deficiency","F"
"DOID:0080581","hyperekplexia 4","F"
"DOID:0080582","hypotrichosis 14","F"
"DOID:0080583","Wolfram syndrome, mitochondrial form","F"
"DOID:0080584","autosomal dominant Wolfram syndrome","F"
"DOID:0080585","Van Maldergem syndrome 1","F"
"DOID:0080586","Van Maldergem syndrome 2","F"
"DOID:0080587","congenital myasthenic syndrome 22","F"
"DOID:0080588","agammaglobulinemia 5","F"
"DOID:0080589","Klippel-Feil syndrome 1","F"
"DOID:0080590","Klippel-Feil syndrome 2","F"
"DOID:0080591","Klippel-Feil syndrome 3","F"
"DOID:0080592","Klippel-Feil syndrome 4","F"
"DOID:0080593","orofacial cleft 6","F"
"DOID:0080594","hyper IgE recurrent infection syndrome 2","F"
"DOID:0080595","hyper IgE recurrent infection syndrome 3","F"
"DOID:0080596","hyper IgE recurrent infection syndrome 4","F"
"DOID:0080597","Kleefstra syndrome","F"
"DOID:0080598","Kleefstra syndrome 2","F"
"DOID:0080599","Coronavirus infectious disease","F"
"DOID:0080600","COVID-19","F"
"DOID:0080601","germ cell benign neoplasm","F"
"DOID:0080602","benign teratoma","F"
"DOID:0080603","ankylosing spondylitis 1","F"
"DOID:0080604","ankylosing spondylitis 2","F"
"DOID:0080605","ankylosing spondylitis 3","F"
"DOID:0080606","anterior segment dysgenesis 1","F"
"DOID:0080607","anterior segment dysgenesis 2","F"
"DOID:0080608","anterior segment dysgenesis 3","F"
"DOID:0080609","anterior segment dysgenesis 4","F"
"DOID:0080610","anterior segment dysgenesis 5","F"
"DOID:0080611","anterior segment dysgenesis 6","F"
"DOID:0080612","anterior segment dysgenesis 7","F"
"DOID:0080613","anterior segment dysgenesis 8","F"
"DOID:0080614","oculocutaneous albinism type VI","F"
"DOID:0080615","nephroma","F"
"DOID:0080616","kidney cortex disease","F"
"DOID:0080617","lymph node benign neoplasm","F"
"DOID:0080618","lymph node carcinoma","F"
"DOID:0080619","auditory system benign neoplasm","F"
"DOID:0080620","familial glucocorticoid deficiency","F"
"DOID:0080621","glucocorticoid deficiency 1","F"
"DOID:0080622","peroxisome biogenesis disorder 2B","F"
"DOID:0080623","Heimler syndrome 1","F"
"DOID:0080624","Heimler syndrome 2","F"
"DOID:0080625","severe congenital neutropenia 1","F"
"DOID:0080626","corticosterone methyloxidase deficiency 1","F"
"DOID:0080627","alopecia-mental retardation syndrome","F"
"DOID:0080628","alopecia-mental retardation syndrome 1","F"
"DOID:0080629","alopecia-mental retardation syndrome 2","F"
"DOID:0080630","B-lymphoblastic leukemia/lymphoma","F"
"DOID:0080631","Elsahy-Waters syndrome","F"
"DOID:0080632","Fazio-Londe disease","F"
"DOID:0080633","developmental cardiac valvular defect","F"
"DOID:0080634","nanophthalmos","F"
"DOID:0080635","optic disc anomalies with retinal and/or macular dystrophy","F"
"DOID:0080636","syndromic microphthalmia","F"
"DOID:0080637","isolated microphthalmia","F"
"DOID:0080638","B-cell acute lymphoblastic leukemia","F"
"DOID:0080639","bone sarcoma","F"
"DOID:0080640","gallbladder benign neoplasm","F"
"DOID:0080641","tongue carcinoma","F"
"DOID:0080642","Middle East respiratory syndrome","F"
"DOID:0080643","B-lymphoblastic leukemia/lymphoma with BCR-ABL1","F"
"DOID:0080644","B-lymphoblastic leukemia/lymphoma MLL rearranged","F"
"DOID:0080645","B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1","F"
"DOID:0080646","B-lymphoblastic leukemia/lymphoma with hyperdiploidy","F"
"DOID:0080647","B-lymphoblastic leukemia/lymphoma with hypodiploidy","F"
"DOID:0080648","B-lymphoblastic leukemia/lymphoma with IL3-IGH","F"
"DOID:0080649","B-lymphoblastic leukemia/lymphoma with TCF3-PBX1","F"
"DOID:0080650","B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like","F"
"DOID:0080651","B-lymphoblastic leukemia/lymphoma with iAMP21","F"
"DOID:0080652","calcium oxalate nephrolithiasis","F"
"DOID:0080653","urolithiasis","F"
"DOID:0080654","uric acid urolithiasis","F"
"DOID:0080655","hypophosphatemic nephrolithiasis/osteoporosis","F"
"DOID:0080656","45,X/46,XY mixed gonadal dysgenesis","F"
"DOID:0080661","nonsyndromic aplasia cutis congenita","F"
"DOID:0080662","atrial standstill 1","F"
"DOID:0080663","atrial standstill 2","F"
"DOID:0080664","diaphyseal medullary stenosis with malignant fibrous histiocytoma","F"
"DOID:0080665","warfarin resistance","F"
"DOID:0080666","warfarin sensitivity","F"
"DOID:0080667","spinal muscular atrophy type 0","F"
"DOID:0080669","posterior polymorphous corneal dystrophy 4","F"
"DOID:0080670","Meesmann corneal dystrophy 1","F"
"DOID:0080671","Meesmann corneal dystrophy 2","F"
"DOID:0080672","fibrochondrogenesis 1","F"
"DOID:0080673","fibrochondrogenesis 2","F"
"DOID:0080674","luminal breast carcinoma B","F"
"DOID:0080675","Stickler syndrome 2","F"
"DOID:0080676","Stickler syndrome 1","F"
"DOID:0080677","otospondylomegaepiphyseal dysplasia, autosomal dominant","F"
"DOID:0080678","mucolipidosis III gamma","F"
"DOID:0080679","neuronal intestinal dysplasia type A","F"
"DOID:0080680","neuronal intestinal dysplasia type B","F"
"DOID:0080681","X-linked chronic idiopathic intestinal pseudo-obstruction","F"
